MAYO_blue	MAYO_greenyellow	MAYO_lightcyan	MAYO_midnightblue	MAYO_purple	MAYO_turquoise	ROSMAP_green	ROSMAP_purple	ROSMAP_turquoise	count	cross	neglogSum
SUMO is transferred from E1 to E2 (UBE2I, UBC9)_Reactome	0	0	6.40576574357956	0	0	0	0	0	0	1	FALSE	6.40576574357956
Thromboxane signalling through TP receptor_Reactome	0	0	0	0	0	6.37396967610013	0	0	0	1	FALSE	6.37396967610013
induction of apoptosis through dr3 and dr4/5 death receptors_BioCarta	0	0	0	0	0	6.37396967610013	0	0	0	1	FALSE	6.37396967610013
how progesterone initiates the oocyte maturation_BioCarta	0	0	0	0	0	6.37396967610013	0	0	0	1	FALSE	6.37396967610013
Transcriptional regulation by RUNX1_Reactome	0	6.36237723119043	0	0	0	0	0	0	0	1	FALSE	6.36237723119043
RHO GTPases regulate CFTR trafficking_Reactome	0	0	0	0	6.35845292320462	0	0	0	0	1	FALSE	6.35845292320462
Celecoxib Pathway, Pharmacokinetics_PharmGKB	0	6.35051467019284	0	0	0	0	0	0	0	1	FALSE	6.35051467019284
Citalopram Pathway, Pharmacokinetics_PharmGKB	0	6.35051467019284	0	0	0	0	0	0	0	1	FALSE	6.35051467019284
Doxepin Pathway, Pharmacokinetics_PharmGKB	0	6.35051467019284	0	0	0	0	0	0	0	1	FALSE	6.35051467019284
Venlafaxine Pathway, Pharmacokinetics_PharmGKB	0	6.35051467019284	0	0	0	0	0	0	0	1	FALSE	6.35051467019284
Doxepin Metabolism Pathway_SMPDB	0	6.35051467019284	0	0	0	0	0	0	0	1	FALSE	6.35051467019284
Gastric acid production_Wikipathways	0	6.35051467019284	0	0	0	0	0	0	0	1	FALSE	6.35051467019284
Biosynthesis of E-series 18(S)-resolvins_Reactome	0	6.35051467019284	0	0	0	0	0	0	0	1	FALSE	6.35051467019284
Ethanol effects on histone modifications_Wikipathways	0	0	0	0	0	6.33760608033164	0	0	0	1	FALSE	6.33760608033164
Signal amplification_Reactome	0	0	0	0	0	6.33760608033164	0	0	0	1	FALSE	6.33760608033164
MAPK targets/ Nuclear events mediated by MAP kinases_Reactome	0	0	0	0	0	6.33760608033164	0	0	0	1	FALSE	6.33760608033164
Adherens junctions interactions_Reactome	0	0	0	0	0	6.33760608033164	0	0	0	1	FALSE	6.33760608033164
Porphyrin metabolism_INOH	6.3179867893294	0	0	0	0	0	0	0	0	1	FALSE	6.3179867893294
phosphatidylethanolamine biosynthesis II_HumanCyc	6.3179867893294	0	0	0	0	0	0	0	0	1	FALSE	6.3179867893294
internal ribosome entry pathway_BioCarta	0	0	0	0	0	6.31410930601115	0	0	0	1	FALSE	6.31410930601115
Citrate cycle (TCA cycle)_KEGG	0	0	0	0	0	0	0	0	6.31133758560281	1	FALSE	6.31133758560281
role of mal in rho-mediated activation of srf_BioCarta	0	0	0	0	0	0	0	0	6.30968546439074	1	FALSE	6.30968546439074
C-MYB transcription factor network_PID	6.30851260631444	0	0	0	0	0	0	0	0	1	FALSE	6.30851260631444
Synthesis of PA_Reactome	0	0	0	0	0	0	0	6.28625441534971	0	1	FALSE	6.28625441534971
Alpha Linolenic Acid and Linoleic Acid Metabolism_SMPDB	0	0	0	6.28073498144149	0	0	0	0	0	1	FALSE	6.28073498144149
Pantothenate and CoA Biosynthesis_SMPDB	0	0	0	6.28073498144149	0	0	0	0	0	1	FALSE	6.28073498144149
Adrenaline signalling through Alpha-2 adrenergic receptor_Reactome	0	0	0	0	0	0	0	6.27935203044855	0	1	FALSE	6.27935203044855
T cell receptor signaling pathway_KEGG	0	0	0	0	0	6.26828554036097	0	0	0	1	FALSE	6.26828554036097
Notch Signaling_Wikipathways	0	0	0	0	0	6.25687965890074	0	0	0	1	FALSE	6.25687965890074
CD40/CD40L signaling_PID	6.22866898690806	0	0	0	0	0	0	0	0	1	FALSE	6.22866898690806
Pyrimidine metabolism_EHMN	0	0	0	0	0	6.22793282978156	0	0	0	1	FALSE	6.22793282978156
DNA Replication_Wikipathways	6.22121972099182	0	0	0	0	0	0	0	0	1	FALSE	6.22121972099182
FOXM1 transcription factor network_PID	6.22121972099182	0	0	0	0	0	0	0	0	1	FALSE	6.22121972099182
Linoleate metabolism_EHMN	0	6.21198089578915	0	0	0	0	0	0	0	1	FALSE	6.21198089578915
Elastic fibre formation_Reactome	0	0	0	0	0	0	0	0	6.19343485624007	1	FALSE	6.19343485624007
PKMTs methylate histone lysines_Reactome	0	6.17410447261714	0	0	0	0	0	0	0	1	FALSE	6.17410447261714
Toll-Like Receptors Cascades_Reactome	0	0	0	0	0	6.17180056600575	0	0	0	1	FALSE	6.17180056600575
Spry regulation of FGF signaling_Reactome	0	0	0	0	0	0	0	0	6.17052139235397	1	FALSE	6.17052139235397
Signaling by PTK6_Reactome	0	0	0	0	0	0	0	0	6.15852843324131	1	FALSE	6.15852843324131
Signaling by Non-Receptor Tyrosine Kinases_Reactome	0	0	0	0	0	0	0	0	6.15852843324131	1	FALSE	6.15852843324131
Hemostasis_Reactome	0	0	0	0	0	0	0	0	6.15582934603203	1	FALSE	6.15582934603203
Gap-filling DNA repair synthesis and ligation in TC-NER_Reactome	6.15575328878694	0	0	0	0	0	0	0	0	1	FALSE	6.15575328878694
Caspase activation via extrinsic apoptotic signalling pathway_Reactome	0	0	0	0	0	6.15236125159241	0	0	0	1	FALSE	6.15236125159241
RXR and RAR heterodimerization with other nuclear receptor_PID	0	0	0	0	0	6.15236125159241	0	0	0	1	FALSE	6.15236125159241
TP53 Regulates Transcription of Cell Cycle Genes_Reactome	0	0	0	0	0	0	0	0	6.14446887367139	1	FALSE	6.14446887367139
TGF-Core_Signalink	0	0	0	0	0	0	0	0	6.14338173367967	1	FALSE	6.14338173367967
Non-integrin membrane-ECM interactions_Reactome	0	0	0	0	0	0	0	0	6.14338173367967	1	FALSE	6.14338173367967
Non-homologous end-joining_KEGG	6.14284097149796	0	0	0	0	0	0	0	0	1	FALSE	6.14284097149796
Homologous recombination_Wikipathways	6.14284097149796	0	0	0	0	0	0	0	0	1	FALSE	6.14284097149796
Kennedy pathway from Sphingolipids_Wikipathways	6.14284097149796	0	0	0	0	0	0	0	0	1	FALSE	6.14284097149796
DNA-PK pathway in nonhomologous end joining_PID	6.14284097149796	0	0	0	0	0	0	0	0	1	FALSE	6.14284097149796
Cell-Cell communication_Reactome	0	0	0	0	0	6.13953395645517	0	0	0	1	FALSE	6.13953395645517
Regulation of Androgen receptor activity_PID	0	0	0	0	0	6.13782579263583	0	0	0	1	FALSE	6.13782579263583
Integrin-linked kinase signaling_PID	0	0	0	0	0	0	0	0	6.13556192695208	1	FALSE	6.13556192695208
NOTCH2 Activation and Transmission of Signal to the Nucleus_Reactome	0	0	0	0	0	0	0	0	6.11975494336947	1	FALSE	6.11975494336947
Regulation by c-FLIP_Reactome	0	0	0	0	0	6.10951582206607	0	0	0	1	FALSE	6.10951582206607
Regulation of necroptotic cell death_Reactome	0	0	0	0	0	6.10951582206607	0	0	0	1	FALSE	6.10951582206607
Dimerization of procaspase-8_Reactome	0	0	0	0	0	6.10951582206607	0	0	0	1	FALSE	6.10951582206607
CASP8 activity is inhibited_Reactome	0	0	0	0	0	6.10951582206607	0	0	0	1	FALSE	6.10951582206607
RNA Polymerase II Pre-transcription Events_Reactome	0	0	0	6.09414638316812	0	0	0	0	0	1	FALSE	6.09414638316812
Constitutive Signaling by NOTCH1 PEST Domain Mutants_Reactome	0	0	0	0	0	6.09361958834951	0	0	0	1	FALSE	6.09361958834951
Signaling by NOTCH1 PEST Domain Mutants in Cancer_Reactome	0	0	0	0	0	6.09361958834951	0	0	0	1	FALSE	6.09361958834951
Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants_Reactome	0	0	0	0	0	6.09361958834951	0	0	0	1	FALSE	6.09361958834951
Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer_Reactome	0	0	0	0	0	6.09361958834951	0	0	0	1	FALSE	6.09361958834951
Signaling by NOTCH1 in Cancer_Reactome	0	0	0	0	0	6.09361958834951	0	0	0	1	FALSE	6.09361958834951
Fluoxetine Pathway, Pharmacokinetics_PharmGKB	0	6.08919996317598	0	0	0	0	0	0	0	1	FALSE	6.08919996317598
Nevirapine Pathway, Pharmacokinetics_PharmGKB	0	6.08919996317598	0	0	0	0	0	0	0	1	FALSE	6.08919996317598
Imipramine Metabolism Pathway_SMPDB	0	6.08919996317598	0	0	0	0	0	0	0	1	FALSE	6.08919996317598
Venlafaxine Metabolism Pathway_SMPDB	0	6.08919996317598	0	0	0	0	0	0	0	1	FALSE	6.08919996317598
Fluoxetine Metabolism Pathway_SMPDB	0	6.08919996317598	0	0	0	0	0	0	0	1	FALSE	6.08919996317598
exRNA mechanism of action and biogenesis_Wikipathways	0	6.08919996317598	0	0	0	0	0	0	0	1	FALSE	6.08919996317598
Biosynthesis of EPA-derived SPMs_Reactome	0	6.08919996317598	0	0	0	0	0	0	0	1	FALSE	6.08919996317598
Synthesis of 15-eicosatetraenoic acid derivatives_Reactome	0	6.08919996317598	0	0	0	0	0	0	0	1	FALSE	6.08919996317598
Biosynthesis of maresin-like SPMs_Reactome	0	6.08919996317598	0	0	0	0	0	0	0	1	FALSE	6.08919996317598
HIV Infection_Reactome	6.08814053954869	0	0	0	0	0	0	0	0	1	FALSE	6.08814053954869
Resolution of D-loop Structures through Synthesis-Dependent Strand Annealing (SDSA)_Reactome	6.07319359473122	0	0	0	0	0	0	0	0	1	FALSE	6.07319359473122
Metabolism of steroids_Reactome	0	0	0	0	6.06149618957659	0	0	0	0	1	FALSE	6.06149618957659
Fructose metabolism_Reactome	0	0	0	6.05984011212764	0	0	0	0	0	1	FALSE	6.05984011212764
SOS-mediated signalling_Reactome	0	0	0	6.05984011212764	0	0	0	0	0	1	FALSE	6.05984011212764
GRB2 events in EGFR signaling_Reactome	0	0	0	6.05984011212764	0	0	0	0	0	1	FALSE	6.05984011212764
downregulated of mta-3 in er-negative breast tumors_BioCarta	0	0	0	0	0	6.011686012001	0	0	0	1	FALSE	6.011686012001
Hereditary leiomyomatosis and renal cell carcinoma pathway_Wikipathways	6.00447870953104	0	0	0	0	0	0	0	0	1	FALSE	6.00447870953104
ras signaling pathway_BioCarta	6.00447870953104	0	0	0	0	0	0	0	0	1	FALSE	6.00447870953104
JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1_Reactome	6.00447870953104	0	0	0	0	0	0	0	0	1	FALSE	6.00447870953104
Choline metabolism in cancer_KEGG	0	0	0	0	0	6.00220931762332	0	0	0	1	FALSE	6.00220931762332
Vasopressin regulates renal water homeostasis via Aquaporins_Reactome	0	0	0	0	0	5.99690970319694	0	0	0	1	FALSE	5.99690970319694
Methionine and cysteine metabolism_EHMN	0	5.99266559775546	0	0	0	0	0	0	0	1	FALSE	5.99266559775546
Differentiation of white and brown adipocyte_Wikipathways	0	0	0	0	0	0	0	0	5.98824165383554	1	FALSE	5.98824165383554
Lipid Metabolism Pathway_Wikipathways	0	0	0	0	0	5.98154033550965	0	0	0	1	FALSE	5.98154033550965
Downregulation of ERBB2 signaling_Reactome	0	0	0	0	0	5.98154033550965	0	0	0	1	FALSE	5.98154033550965
Tenofovir/Adefovir Pathway, Pharmacodynamics_PharmGKB	0	0	0	0	0	0	0	0	5.9725833636123	1	FALSE	5.9725833636123
Oxidative Stress Regulatory Pathway (Erythrocyte)_PharmGKB	0	0	0	0	0	0	0	0	5.9725833636123	1	FALSE	5.9725833636123
Cation-coupled Chloride cotransporters_Reactome	0	0	0	0	0	0	0	0	5.9725833636123	1	FALSE	5.9725833636123
glycoaminoglycan-protein linkage region biosynthesis_HumanCyc	0	0	0	0	0	0	0	0	5.9725833636123	1	FALSE	5.9725833636123
Signaling by TGF-beta Receptor Complex in Cancer_Reactome	0	0	0	0	0	0	0	0	5.9725833636123	1	FALSE	5.9725833636123
Pyrimidine metabolism_Wikipathways	0	0	0	0	0	5.95915874729238	0	0	0	1	FALSE	5.95915874729238
PI Metabolism_Reactome	0	0	0	0	0	5.95915874729238	0	0	0	1	FALSE	5.95915874729238
TCA Cycle and Deficiency of Pyruvate Dehydrogenase complex (PDHc)_Wikipathways	0	0	0	0	0	5.95800584179961	0	0	0	1	FALSE	5.95800584179961
Ligand-dependent caspase activation_Reactome	0	0	0	0	0	5.95800584179961	0	0	0	1	FALSE	5.95800584179961
PI3K events in ERBB2 signaling_Reactome	0	0	0	0	0	5.95800584179961	0	0	0	1	FALSE	5.95800584179961
Transcriptional  activation of  cell cycle inhibitor p21 _Reactome	0	0	0	0	5.94630168994036	0	0	0	0	1	FALSE	5.94630168994036
Transcriptional activation of p53 responsive genes  _Reactome	0	0	0	0	5.94630168994036	0	0	0	0	1	FALSE	5.94630168994036
influence of ras and rho proteins on g1 to s transition_BioCarta	0	0	0	0	0	0	0	0	5.89696675527425	1	FALSE	5.89696675527425
Processing and activation of SUMO_Reactome	0	0	5.89468627540316	0	0	0	0	0	0	1	FALSE	5.89468627540316
PERK regulates gene expression_Reactome	5.89456836381717	0	0	0	0	0	0	0	0	1	FALSE	5.89456836381717
Angiogenesis overview_Wikipathways	0	0	0	0	0	0	0	0	5.88199985215907	1	FALSE	5.88199985215907
TRAF6 mediated IRF7 activation_Reactome	0	0	0	0	0	0	0	0	5.87880320844824	1	FALSE	5.87880320844824
Phospholipid metabolism_Reactome	0	0	0	0	0	5.87729370772484	0	0	0	1	FALSE	5.87729370772484
SHC1 events in EGFR signaling_Reactome	0	0	0	5.8686921423337	0	0	0	0	0	1	FALSE	5.8686921423337
Linoleic acid (LA) metabolism_Reactome	0	0	0	5.8686921423337	0	0	0	0	0	1	FALSE	5.8686921423337
Tramadol Pharmacokinetics_PharmGKB	0	5.86852664236706	0	0	0	0	0	0	0	1	FALSE	5.86852664236706
Tramadol Metabolism Pathway_SMPDB	0	5.86852664236706	0	0	0	0	0	0	0	1	FALSE	5.86852664236706
FGFR3b ligand binding and activation_Reactome	0	5.86852664236706	0	0	0	0	0	0	0	1	FALSE	5.86852664236706
Synthesis of 12-eicosatetraenoic acid derivatives_Reactome	0	5.86852664236706	0	0	0	0	0	0	0	1	FALSE	5.86852664236706
Post-transcriptional silencing by small RNAs_Reactome	0	5.86852664236706	0	0	0	0	0	0	0	1	FALSE	5.86852664236706
Degradation of beta-catenin by the destruction complex_Wikipathways	0	0	0	0	0	0	0	5.86736725229354	0	1	FALSE	5.86736725229354
myo-inositol de novo biosynthesis_HumanCyc	0	0	0	0	0	0	0	5.86736725229354	0	1	FALSE	5.86736725229354
Type II diabetes mellitus_KEGG	0	0	0	0	0	5.86357431659642	0	0	0	1	FALSE	5.86357431659642
Pancreatic secretion_KEGG	0	0	0	0	0	0	0	0	5.86289293871473	1	FALSE	5.86289293871473
VEGF ligand-receptor interactions_Reactome	0	0	0	0	0	0	5.85170306446749	0	0	1	FALSE	5.85170306446749
HuR (ELAVL1) binds and stabilizes mRNA_Reactome	0	0	0	0	0	0	5.85170306446749	0	0	1	FALSE	5.85170306446749
VEGF binds to VEGFR leading to receptor dimerization_Reactome	0	0	0	0	0	0	5.85170306446749	0	0	1	FALSE	5.85170306446749
Oncogene Induced Senescence_Reactome	0	0	0	0	0	5.847702947572	0	0	0	1	FALSE	5.847702947572
Structural Pathway of Interleukin 1 (IL-1)_Wikipathways	5.82983107145161	0	0	0	0	0	0	0	0	1	FALSE	5.82983107145161
Transfer of Acetyl Groups into Mitochondria_SMPDB	0	0	0	0	0	5.81681134728891	0	0	0	1	FALSE	5.81681134728891
Effects of Botulinum toxin_PID	0	0	0	0	0	5.81681134728891	0	0	0	1	FALSE	5.81681134728891
AKT phosphorylates targets in the nucleus_Reactome	0	0	0	0	0	5.81681134728891	0	0	0	1	FALSE	5.81681134728891
signal dependent regulation of myogenesis by corepressor mitr_BioCarta	0	0	0	0	0	5.81681134728891	0	0	0	1	FALSE	5.81681134728891
sodd/tnfr1 signaling pathway_BioCarta	0	0	0	0	0	5.81681134728891	0	0	0	1	FALSE	5.81681134728891
ROBO receptors bind AKAP5_Reactome	0	0	0	0	0	5.81681134728891	0	0	0	1	FALSE	5.81681134728891
Oxygen-dependent asparagine hydroxylation of Hypoxia-inducible Factor Alpha_Reactome	0	0	0	0	0	0	0	0	5.79348229281959	1	FALSE	5.79348229281959
L-carnitine biosynthesis_HumanCyc	0	0	0	0	0	0	0	0	5.79348229281959	1	FALSE	5.79348229281959
glutamate dependent acid resistance_HumanCyc	0	0	0	0	0	0	0	0	5.79348229281959	1	FALSE	5.79348229281959
glycolysis_HumanCyc	0	0	0	0	0	5.78993770577373	0	0	0	1	FALSE	5.78993770577373
Retinoblastoma Gene in Cancer_Wikipathways	5.78654853030109	0	0	0	0	0	0	0	0	1	FALSE	5.78654853030109
Glutaminolysis and Cancer_SMPDB	0	0	0	0	0	0	0	0	5.76954703455053	1	FALSE	5.76954703455053
Regulation of RhoA activity_PID	0	0	0	0	0	0	0	0	5.76406736601627	1	FALSE	5.76406736601627
Signaling by EGFR_Reactome	0	0	0	0	0	0	0	0	5.75694105874276	1	FALSE	5.75694105874276
Thyroid hormone synthesis_KEGG	0	0	0	0	0	0	0	0	5.75353766890351	1	FALSE	5.75353766890351
Fibroblast growth factor-1_NetPath	0	0	0	0	0	0	0	0	5.75353766890351	1	FALSE	5.75353766890351
Bone Morphogenic Protein (BMP) Signalling and Regulation_Wikipathways	0	0	0	0	0	0	0	0	5.74955492236383	1	FALSE	5.74955492236383
cardiac protection against ros_BioCarta	0	0	0	0	0	0	0	0	5.74955492236383	1	FALSE	5.74955492236383
Activation of the TFAP2 (AP-2) family of transcription factors_Reactome	0	0	0	0	0	0	0	0	5.74955492236383	1	FALSE	5.74955492236383
fig-met-1-last-solution_Wikipathways	5.74626321581994	0	0	0	0	0	0	0	0	1	FALSE	5.74626321581994
Polymerase switching on the C-strand of the telomere_Reactome	5.74626321581994	0	0	0	0	0	0	0	0	1	FALSE	5.74626321581994
Polymerase switching_Reactome	5.74626321581994	0	0	0	0	0	0	0	0	1	FALSE	5.74626321581994
Leading Strand Synthesis_Reactome	5.74626321581994	0	0	0	0	0	0	0	0	1	FALSE	5.74626321581994
Removal of the Flap Intermediate_Reactome	5.74626321581994	0	0	0	0	0	0	0	0	1	FALSE	5.74626321581994
D-Glutamine and D-glutamate metabolism_KEGG	0	0	0	0	0	0	0	0	5.74275482747645	1	FALSE	5.74275482747645
LRR FLII-interacting protein 1 (LRRFIP1) activates type I IFN production_Reactome	0	0	0	0	0	0	0	0	5.74275482747645	1	FALSE	5.74275482747645
Carnitine Synthesis_SMPDB	0	0	0	0	0	0	0	0	5.74275482747645	1	FALSE	5.74275482747645
Disinhibition of SNARE formation_Reactome	0	0	0	0	0	0	0	0	5.74275482747645	1	FALSE	5.74275482747645
DNA Damage Bypass_Reactome	0	0	0	0	0	0	0	5.72949319247924	0	1	FALSE	5.72949319247924
Recognition and association of DNA glycosylase with site containing an affected pyrimidine_Reactome	5.72391367851505	0	0	0	0	0	0	0	0	1	FALSE	5.72391367851505
Cleavage of the damaged pyrimidine _Reactome	5.72391367851505	0	0	0	0	0	0	0	0	1	FALSE	5.72391367851505
Depyrimidination_Reactome	5.72391367851505	0	0	0	0	0	0	0	0	1	FALSE	5.72391367851505
activated TAK1 mediates p38 MAPK activation_Reactome	5.70417175024071	0	0	0	0	0	0	0	0	1	FALSE	5.70417175024071
Activated NTRK2 signals through RAS_Reactome	0	0	0	5.700263805056	0	0	0	0	0	1	FALSE	5.700263805056
SHC-related events triggered by IGF1R_Reactome	0	0	0	5.700263805056	0	0	0	0	0	1	FALSE	5.700263805056
MAP kinase cascade_HumanCyc	0	0	0	5.700263805056	0	0	0	0	0	1	FALSE	5.700263805056
BMP Signaling Pathway in Eyelid Development_Wikipathways	0	0	0	0	0	0	0	0	5.68946854092019	1	FALSE	5.68946854092019
Chondroitin sulfate biosynthesis_Reactome	0	0	0	0	0	0	0	0	5.68946854092019	1	FALSE	5.68946854092019
Gefitinib Pathway, Pharmacokinetics_PharmGKB	0	5.67760006651703	0	0	0	0	0	0	0	1	FALSE	5.67760006651703
Citalopram Metabolism Pathway_SMPDB	0	5.67760006651703	0	0	0	0	0	0	0	1	FALSE	5.67760006651703
Celecoxib Metabolism Pathway_SMPDB	0	5.67760006651703	0	0	0	0	0	0	0	1	FALSE	5.67760006651703
Nevirapine Metabolism Pathway_SMPDB	0	5.67760006651703	0	0	0	0	0	0	0	1	FALSE	5.67760006651703
Competing endogenous RNAs (ceRNAs) regulate PTEN translation_Reactome	0	5.67760006651703	0	0	0	0	0	0	0	1	FALSE	5.67760006651703
nuclear receptors coordinate the activities of chromatin remodeling complexes and coactivators to facilitate initiation of transcription in carcinoma cells_BioCarta	0	5.67760006651703	0	0	0	0	0	0	0	1	FALSE	5.67760006651703
Biosynthesis of maresins_Reactome	0	5.67760006651703	0	0	0	0	0	0	0	1	FALSE	5.67760006651703
Regulation of PTEN mRNA translation_Reactome	0	5.67760006651703	0	0	0	0	0	0	0	1	FALSE	5.67760006651703
Bile acid biosynthesis_EHMN	0	0	0	0	5.66576407141997	0	0	0	0	1	FALSE	5.66576407141997
Mitochondrial Gene Expression_Wikipathways	0	0	0	0	0	5.64559854346437	0	0	0	1	FALSE	5.64559854346437
Lysine catabolism_Reactome	0	0	5.63397972978801	0	0	0	0	0	0	1	FALSE	5.63397972978801
Capecitabine Action Pathway_SMPDB	0	0	0	0	5.62725807497042	0	0	0	0	1	FALSE	5.62725807497042
Capecitabine Metabolism Pathway_SMPDB	0	0	0	0	5.62725807497042	0	0	0	0	1	FALSE	5.62725807497042
Arachidonate production from DAG_Reactome	0	0	0	0	5.62725807497042	0	0	0	0	1	FALSE	5.62725807497042
pyrimidine deoxyribonucleosides salvage_HumanCyc	0	0	0	0	5.62725807497042	0	0	0	0	1	FALSE	5.62725807497042
dTMP de novo biosynthesis (mitochondrial)_HumanCyc	0	0	0	0	5.62725807497042	0	0	0	0	1	FALSE	5.62725807497042
Sorafenib Pharmacodynamics_PharmGKB	0	0	0	0	0	5.62277321124192	0	0	0	1	FALSE	5.62277321124192
FGFR2 alternative splicing_Reactome	0	0	0	0	0	5.62277321124192	0	0	0	1	FALSE	5.62277321124192
Platelet degranulation _Reactome	0	0	0	0	0	0	5.61813895567145	0	0	1	FALSE	5.61813895567145
Nicotinate and Nicotinamide Metabolism_SMPDB	0	0	0	0	0	5.60003847083593	0	0	0	1	FALSE	5.60003847083593
TGF-B Signaling in Thyroid Cells for Epithelial-Mesenchymal Transition_Wikipathways	0	0	0	0	0	5.60003847083593	0	0	0	1	FALSE	5.60003847083593
stress induction of hsp regulation_BioCarta	0	0	0	0	0	5.60003847083593	0	0	0	1	FALSE	5.60003847083593
phosphorylation of mek1 by cdk5/p35 down regulates the map kinase pathway_BioCarta	0	0	0	0	0	5.60003847083593	0	0	0	1	FALSE	5.60003847083593
miRs in Muscle Cell Differentiation_Wikipathways	0	0	0	0	0	5.58958179301452	0	0	0	1	FALSE	5.58958179301452
Vitamin A Deficiency_SMPDB	5.58050412317599	0	0	0	0	0	0	0	0	1	FALSE	5.58050412317599
Retinol Metabolism_SMPDB	5.58050412317599	0	0	0	0	0	0	0	0	1	FALSE	5.58050412317599
Synthesis of PC_Reactome	5.57943614362867	0	0	0	0	0	0	0	0	1	FALSE	5.57943614362867
Purine nucleotides nucleosides metabolism_INOH	0	0	0	0	0	0	0	0	5.57826712642219	1	FALSE	5.57826712642219
NRF2-ARE regulation_Wikipathways	0	0	0	0	0	0	0	0	5.56360873729776	1	FALSE	5.56360873729776
TLR ECSIT MEKK1 p38_INOH	0	0	0	0	0	0	0	0	5.56360873729776	1	FALSE	5.56360873729776
Negative regulators of DDX58/IFIH1 signaling_Reactome	0	0	0	0	0	0	0	0	5.56360873729776	1	FALSE	5.56360873729776
Post-chaperonin tubulin folding pathway_Reactome	0	0	0	0	0	0	0	0	5.56360873729776	1	FALSE	5.56360873729776
DSCAM interactions_Reactome	0	0	0	0	0	5.56260140363831	0	0	0	1	FALSE	5.56260140363831
Apoptotic factor-mediated response_Reactome	0	0	0	0	0	5.56260140363831	0	0	0	1	FALSE	5.56260140363831
APOBEC3G mediated resistance to HIV-1 infection_Reactome	0	0	0	0	0	5.56260140363831	0	0	0	1	FALSE	5.56260140363831
GLI proteins bind promoters of Hh responsive genes to promote transcription_Reactome	0	0	0	0	0	5.56260140363831	0	0	0	1	FALSE	5.56260140363831
Neurofascin interactions_Reactome	0	0	0	0	0	5.56260140363831	0	0	0	1	FALSE	5.56260140363831
CREB phosphorylation through the activation of Adenylate Cyclase_Reactome	0	0	0	0	0	5.56260140363831	0	0	0	1	FALSE	5.56260140363831
Gemcitabine Pathway, Pharmacodynamics_PharmGKB	0	0	0	5.54975693168244	0	0	0	0	0	1	FALSE	5.54975693168244
EGFR Transactivation by Gastrin_Reactome	0	0	0	5.54975693168244	0	0	0	0	0	1	FALSE	5.54975693168244
Signaling by FGFR3 fusions in cancer_Reactome	0	0	0	5.54975693168244	0	0	0	0	0	1	FALSE	5.54975693168244
asparagine degradation_HumanCyc	0	0	0	0	0	0	0	5.5484898708601	0	1	FALSE	5.5484898708601
RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function_Reactome	0	5.54425628594646	0	0	0	0	0	0	0	1	FALSE	5.54425628594646
Kaposi sarcoma-associated herpesvirus infection_KEGG	0	0	0	0	0	5.53040123787257	0	0	0	1	FALSE	5.53040123787257
Felodipine Metabolism Pathway_SMPDB	0	0	0	0	0	5.5155040228798	0	0	0	1	FALSE	5.5155040228798
Hedgehog ,off, state_Wikipathways	0	0	0	0	0	5.5155040228798	0	0	0	1	FALSE	5.5155040228798
Formation of the active cofactor, UDP-glucuronate_Reactome	0	0	0	0	0	5.5155040228798	0	0	0	1	FALSE	5.5155040228798
Pyrimidine biosynthesis_Reactome	0	0	0	0	0	5.5155040228798	0	0	0	1	FALSE	5.5155040228798
Formation of apoptosome_Reactome	0	0	0	0	0	5.5155040228798	0	0	0	1	FALSE	5.5155040228798
MTF1 activates gene expression_Reactome	0	0	0	0	0	5.5155040228798	0	0	0	1	FALSE	5.5155040228798
