pathway	pvalue	fdr
Olfactory receptor activity_Wikipathways	1	1
Olfactory bulb development and olfactory learning_Wikipathways	1	1
Photodynamic therapy-induced NFE2L2 (NRF2) survival signaling_Wikipathways	1	1
Photodynamic therapy-induced unfolded protein response_Wikipathways	1	1
Gut-Liver Indole Metabolism_Wikipathways	1	1
NAD metabolism, sirtuins and aging_Wikipathways	1	1
Caffeine and Theobromine metabolism_Wikipathways	1	1
IL-6 signaling pathway_Wikipathways	1	1
Imatinib and Chronic Myeloid Leukemia_Wikipathways	1	1
NAD+ metabolism_Wikipathways	1	1
NAD+ biosynthetic pathways_Wikipathways	1	1
Pathways Affected in Adenoid Cystic Carcinoma_Wikipathways	1	1
Hypothetical Craniofacial Development Pathway_Wikipathways	1	1
Interleukin-1 Induced Activation of NF-kappa-B_Wikipathways	1	1
GPR40 Pathway_Wikipathways	1	1
Hematopoietic Stem Cell Gene Regulation by GABP alpha-beta Complex_Wikipathways	1	1
Wnt-beta-catenin Signaling Pathway in Leukemia_Wikipathways	1	1
Regulation of Wnt-B-catenin Signaling by Small Molecule Compounds_Wikipathways	1	1
Metabolism of Dichloroethylene by CYP450_Wikipathways	1	1
Simplified Interaction Map Between LOXL4 and Oxidative Stress Pathway_Wikipathways	1	1
LncRNA-mediated mechanisms of therapeutic resistance_Wikipathways	1	1
Tgif disruption of Shh signaling_Wikipathways	1	1
BDNF-TrkB Signaling_Wikipathways	1	1
Cell-type Dependent Selectivity of CCK2R Signaling_Wikipathways	1	1
Association Between Physico-Chemical Features and Toxicity Associated Pathways_Wikipathways	1	1
Regulation of TP53 Activity through Association with Co-factors_Wikipathways	1	1
TP53 Regulates Transcription of Cell Death Genes_Wikipathways	1	1
TP53 Regulates Transcription of Cell Cycle Genes_Wikipathways	1	1
Regulation of TP53 Expression and Degradation_Wikipathways	1	1
TP53 Regulates Transcription of DNA Repair Genes_Wikipathways	1	1
Cardiac conduction_Wikipathways	1	1
Activation of anterior HOX genes in hindbrain development during early embryogenesis_Wikipathways	1	1
Interleukin-20 family signaling_Wikipathways	1	1
RNA polymerase II transcribes snRNA genes_Wikipathways	1	1
Apoptosis Modulation by HSP70_Wikipathways	1	1
PI3K-AKT-mTOR signaling pathway and therapeutic opportunities_Wikipathways	1	1
Canonical and Non-canonical Notch signaling_Wikipathways	1	1
MAPK and NFkB Signalling Pathways Inhibited by Yersinia YopJ_Wikipathways	1	1
TLR4 Signaling and Tolerance_Wikipathways	1	1
ERK Pathway in Huntington,s Disease_Wikipathways	1	1
Toll-like Receptor Signaling_Wikipathways	1	1
T-Cell antigen Receptor (TCR) pathway during Staphylococcus aureus infection_Wikipathways	1	1
RIG-I-like Receptor Signaling_Wikipathways	1	1
Cannabinoid receptor signaling_Wikipathways	1	1
Valproic acid pathway_Wikipathways	1	1
Regulation of Apoptosis by Parathyroid Hormone-related Protein_Wikipathways	1	1
ATR Signaling_Wikipathways	1	1
Simplified Depiction of MYD88 Distinct Input-Output Pathway_Wikipathways	1	1
ATM Signaling Network in Development and Disease_Wikipathways	1	1
4-hydroxytamoxifen, Dexamethasone, and Retinoic Acids Regulation of p27 Expression_Wikipathways	1	1
IL-4 Signaling Pathway_Wikipathways	1	1
mRNA, protein, and metabolite inducation pathway by cyclosporin A_Wikipathways	1	1
Nanomaterial induced inflammasome activation_Wikipathways	1	1
Benzene metabolism_Wikipathways	1	1
Development of pulmonary dendritic cells and macrophage subsets_Wikipathways	1	1
Development and heterogeneity of the ILC family_Wikipathways	1	1
Dengue-2 Interactions with Blood Clotting Cascade_Wikipathways	1	1
Mitochondrial Gene Expression_Wikipathways	1	1
WikiPathways Academy- draw-compartment_Wikipathways	1	1
Angiopoietin Like Protein 8 Regulatory Pathway_Wikipathways	1	1
ApoE and miR-146 in inflammation and atherosclerosis_Wikipathways	1	1
Chemokine signaling pathway_Wikipathways	1	1
EDA Signalling in Hair Follicle Development_Wikipathways	1	1
Kennedy pathway from Sphingolipids_Wikipathways	1	1
Microglia Pathogen Phagocytosis Pathway_Wikipathways	1	1
miR-222 in Exercise-Induced Cardiac Growth_Wikipathways	1	1
Serotonin and anxiety-related events_Wikipathways	1	1
TYROBP Causal Network_Wikipathways	1	1
DNA IR-Double Strand Breaks (DSBs) and cellular response via ATM_Wikipathways	1	1
fig-met-1-last-solution_Wikipathways	1	1
Mevalonate pathway_Wikipathways	1	1
Lipid Metabolism Pathway_Wikipathways	1	1
PDGFR-beta pathway_Wikipathways	1	1
miRNA regulation of p53 pathway in prostate cancer_Wikipathways	1	1
Prion disease pathway_Wikipathways	1	1
Prader-Willi and Angelman Syndrome_Wikipathways	1	1
p38 MAPK Signaling Pathway_Wikipathways	1	1
NO-cGMP-PKG mediated Neuroprotection_Wikipathways	1	1
Steatosis AOP_Wikipathways	1	1
DNA IR-damage and cellular response via ATR_Wikipathways	1	1
Selective serotonin reuptake inhibitors lead to several adverse outcomes_Wikipathways	1	1
Pyrimidine metabolism_Wikipathways	1	1
Gastric ulcer formation_Wikipathways	1	1
SCFA and skeletal muscle substrate metabolism_Wikipathways	1	1
MTF1 activates gene expression_Wikipathways	1	1
Nucleotide Metabolism_Wikipathways	1	1
PTEN Regulation_Wikipathways	1	1
Eukaryotic Transcription Initiation_Wikipathways	1	1
Interleukin-12 family signaling_Wikipathways	1	1
Interleukin-10 signaling_Wikipathways	1	1
RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs)_Wikipathways	1	1
Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors_Wikipathways	1	1
Exercise-induced Circadian Regulation_Wikipathways	1	1
Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation_Wikipathways	1	1
Transcriptional regulation by RUNX1_Wikipathways	1	1
Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer,s disease models_Wikipathways	1	1
Fibrin Complement Receptor 3 Signaling Pathway_Wikipathways	1	1
PI3K-AKT-mTOR - VitD3 Signalling_Wikipathways	1	1
Macrophage markers_Wikipathways	1	1
Splicing factor NOVA regulated synaptic proteins_Wikipathways	1	1
Wnt Signaling in Kidney Disease_Wikipathways	1	1
Degradation pathway of sphingolipids, including diseases_Wikipathways	1	1
GABA receptor Signaling_Wikipathways	1	1
Metabolism of Tetrahydrocannabinol (THC)_Wikipathways	1	1
Somatroph axis (GH) and its relationship to dietary restriction and aging_Wikipathways	1	1
Caloric restriction and aging_Wikipathways	1	1
Hormonal control of Pubertal Growth Spurt_Wikipathways	1	1
The human immune response to tuberculosis_Wikipathways	1	1
Tumor suppressor activity of SMARCB1_Wikipathways	1	1
MET in type 1 papillary renal cell carcinoma_Wikipathways	1	1
Hereditary leiomyomatosis and renal cell carcinoma pathway_Wikipathways	1	1
Ebola Virus Pathway on Host_Wikipathways	1	1
MAPK Cascade_Wikipathways	1	1
Neurotransmitter Disorders_Wikipathways	1	1
Phosphodiesterases in neuronal function_Wikipathways	1	1
Purine metabolism_Wikipathways	1	1
Vitamin B6-dependent and responsive disorders_Wikipathways	1	1
Acrylamide Biotransformation and Exposure Biomarkers_Wikipathways	1	1
Disorders of the Krebs cycle_Wikipathways	1	1
Flavan-3-ols_Wikipathways	1	1
Regulation of sister chromatid separation at the metaphase-anaphase transition_Wikipathways	1	1
Trans-sulfuration pathway_Wikipathways	1	1
Disorders of Folate Metabolism and Transport_Wikipathways	1	1
Ethanol metabolism resulting in production of ROS by CYP2E1_Wikipathways	1	1
Glycolysis Pathway D (2)_Wikipathways	1	1
AOP CYP2E1 Activation Leading To Neurodegeneration_Wikipathways	1	1
Cholesterol biosynthesis, regulation and transport_Wikipathways	1	1
Ultraconserved region 339 modulation of tumor suppressor microRNAs in cancer_Wikipathways	1	1
MTHFR deficiency_Wikipathways	1	1
Metabolic reprogramming in colon cancer_Wikipathways	1	1
Thiamine metabolic pathways_Wikipathways	1	1
Lamin A-processing pathway_Wikipathways	1	1
Statin Pathway_Wikipathways	1	1
Inhibition of exosome biogenesis and secretion by Manumycin A in CRPC cells_Wikipathways	1	1
Ferroptosis_Wikipathways	1	1
Malate-aspartate shuttle_Wikipathways	1	1
miRNA degrading enzymes_Wikipathways	1	1
Mitochondrial fatty acid synthesis pathway_Wikipathways	1	1
Mitochondrial fatty acid synthesis and respiration_Wikipathways	1	1
The effect of progerin on the involved genes in Hutchinson-Gilford Progeria Syndrome_Wikipathways	1	1
Thermogenesis_Wikipathways	1	1
ncRNAs involved in STAT3 signaling in hepatocellular carcinoma_Wikipathways	1	1
Non-genomic actions of 1,25 dihydroxyvitamin D3_Wikipathways	1	1
Vitamins A and D - action mechanisms_Wikipathways	1	1
NRF2-ARE regulation_Wikipathways	1	1
Non-homologous end joining_Wikipathways	1	1
Bile Acids synthesis and enterohepatic circulation_Wikipathways	1	1
FABP4 in ovarian cancer_Wikipathways	1	1
Model for regulation of MSMP expression in cancer cells and its proangiogenic role in ovarian tumors_Wikipathways	1	1
MicroRNA network associated with chronic lymphocytic leukemia_Wikipathways	1	1
Transcriptional Regulation by E2F6_Wikipathways	1	1
Regulation of RUNX2 expression and activity_Wikipathways	1	1
Transcriptional regulation by RUNX2_Wikipathways	1	1
Signaling by PTK6_Wikipathways	1	1
Transcriptional Regulation by MECP2_Wikipathways	1	1
Steroidogenic pathway_Wikipathways	1	1
Twelve loci associated with ADHD_Wikipathways	1	1
LTF danger signal response pathway_Wikipathways	1	1
Supression of HMGB1 mediated inflammation by THBD_Wikipathways	1	1
Role Altered Glycolysation of MUC1 in Tumour Microenvironment_Wikipathways	1	1
Resistin as a regulator of inflammation_Wikipathways	1	1
Vitamin D in inflammatory diseases_Wikipathways	1	1
Relationship between inflammation, COX-2 and EGFR_Wikipathways	1	1
Control of immune tolerance by vasoactive intestinalpeptide_Wikipathways	1	1
DNA Replication_Wikipathways	1	1
Hedgehog Signaling Pathway_Wikipathways	1	1
Interaction With Cumulus Cells_Reactome	1	1
FGFR2c ligand binding and activation_Reactome	1	1
Biosynthesis of E-series 18(R)-resolvins_Reactome	1	1
Insulin Signaling_Wikipathways	1	1
IL-2 Signaling Pathway_Wikipathways	1	1
Steroid Biosynthesis_Wikipathways	1	1
Glycogen Synthesis and Degradation_Wikipathways	1	1
GPCRs, Class C Metabotropic glutamate, pheromone_Wikipathways	1	1
Hypertrophy Model_Wikipathways	1	1
Amino acid conjugation of benzoic acid_Wikipathways	1	1
G13 Signaling Pathway_Wikipathways	1	1
Acetylcholine Synthesis_Wikipathways	1	1
Cytokines and Inflammatory Response_Wikipathways	1	1
DNA Mismatch Repair_Wikipathways	1	1
Glycolysis and Gluconeogenesis_Wikipathways	1	1
Biogenic Amine Synthesis_Wikipathways	1	1
ACE Inhibitor Pathway_Wikipathways	1	1
Heme Biosynthesis_Wikipathways	1	1
Monoamine GPCRs_Wikipathways	1	1
EPO Receptor Signaling_Wikipathways	1	1
Interferon type I signaling pathways_Wikipathways	1	1
Type II interferon signaling (IFNG)_Wikipathways	1	1
Glucose Homeostasis_Wikipathways	1	1
Arachidonate Epoxygenase - Epoxide Hydrolase_Wikipathways	1	1
Catalytic cycle of mammalian Flavin-containing MonoOxygenases (FMOs)_Wikipathways	1	1
T-Cell antigen Receptor (TCR) Signaling Pathway_Wikipathways	1	1
Polyol Pathway_Wikipathways	1	1
Sulfation Biotransformation Reaction_Wikipathways	1	1
Arylamine metabolism_Wikipathways	1	1
Aflatoxin B1 metabolism_Wikipathways	1	1
Nucleotide GPCRs_Wikipathways	1	1
Estrogen signaling pathway_Wikipathways	1	1
Serotonin HTR1 Group and FOS Pathway_Wikipathways	1	1
Monoamine Transport_Wikipathways	1	1
Serotonin Receptor 2 and ELK-SRF-GATA4 signaling_Wikipathways	1	1
Serotonin Receptor 2 and STAT3 Signaling_Wikipathways	1	1
Serotonin Receptor 4-6-7 and NR3C Signaling_Wikipathways	1	1
Toll-like Receptor Signaling Pathway_Wikipathways	1	1
TCA Cycle (aka Krebs or citric acid cycle)_Wikipathways	1	1
Mismatch repair (MMR) directed by MSH2:MSH3 (MutSbeta)_Reactome	1	1
Mismatch Repair_Reactome	1	1
Oxygen-dependent asparagine hydroxylation of Hypoxia-inducible Factor Alpha_Reactome	1	1
FGFR2 alternative splicing_Reactome	1	1
thymine degradation_HumanCyc	1	1
SHC1 events in ERBB2 signaling_Reactome	1	1
retinol biosynthesis_HumanCyc	1	1
Golgi Associated Vesicle Biogenesis_Reactome	1	1
TET1,2,3 and TDG demethylate DNA_Reactome	1	1
pyrimidine ribonucleosides salvage I_HumanCyc	1	1
Synthesis of wybutosine at G37 of tRNA(Phe)_Reactome	1	1
tRNA modification in the nucleus and cytosol_Reactome	1	1
tRNA processing_Reactome	1	1
rRNA processing_Reactome	1	1
Ion influx/efflux at host-pathogen interface_Reactome	1	1
tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde_HumanCyc	1	1
tryptophan degradation_HumanCyc	1	1
creatine biosynthesis_HumanCyc	1	1
ATF6 (ATF6-alpha) activates chaperones_Reactome	1	1
Glycolysis and Gluconeogenesis_EHMN	1	1
FGFR3b ligand binding and activation_Reactome	1	1
pdgf signaling pathway_BioCarta	1	1
FGFR3c ligand binding and activation_Reactome	1	1
RUNX2 regulates osteoblast differentiation_Reactome	1	1
HDR through Single Strand Annealing (SSA)_Reactome	1	1
Defective ABCC8 can cause hypoglycemias and hyperglycemias_Reactome	1	1
B-WICH complex positively regulates rRNA expression_Reactome	1	1
RUNX2 regulates chondrocyte maturation_Reactome	1	1
RUNX2 regulates bone development_Reactome	1	1
Interleukin-4 and 13 signaling_Reactome	1	1
Regulation of gene expression by Hypoxia-inducible Factor_Reactome	1	1
eicosapentaenoate biosynthesis_HumanCyc	1	1
ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression_Reactome	1	1
Positive epigenetic regulation of rRNA expression_Reactome	1	1
Lysosome Vesicle Biogenesis_Reactome	1	1
Clathrin derived vesicle budding_Reactome	1	1
FRS-mediated FGFR3 signaling_Reactome	1	1
triacylglycerol degradation_HumanCyc	1	1
glutamate removal from folates_HumanCyc	1	1
RUNX2 regulates genes involved in cell migration_Reactome	1	1
pyrimidine deoxyribonucleotide phosphorylation_HumanCyc	1	1
thio-molybdenum cofactor biosynthesis_HumanCyc	1	1
RUNX2 regulates genes involved in differentiation of myeloid cells_Reactome	1	1
RAF activation_Reactome	1	1
Steroids metabolism_INOH	1	1
Competing endogenous RNAs (ceRNAs) regulate PTEN translation_Reactome	1	1
SHC-mediated cascade:FGFR3_Reactome	1	1
histamine degradation_HumanCyc	1	1
Activation of TRKA receptors_Reactome	1	1
BCR_NetPath	1	1
UDP-<i>N</i>-acetyl-D-galactosamine biosynthesis II_HumanCyc	1	1
SIRT1 negatively regulates rRNA expression_Reactome	1	1
Antigen activates B Cell Receptor (BCR) leading to generation of second messengers_Reactome	1	1
Biogenic amines are oxidatively deaminated to aldehydes by MAOA and MAOB_Reactome	1	1
spermidine biosynthesis_HumanCyc	1	1
bupropion degradation_HumanCyc	1	1
HDR through MMEJ (alt-NHEJ)_Reactome	1	1
O-Glycan biosynthesis_EHMN	1	1
Interleukin-7 signaling_Reactome	1	1
Interleukin-12 family signaling_Reactome	1	1
4-aminobutyrate degradation_HumanCyc	1	1
XBP1(S) activates chaperone genes_Reactome	1	1
Other interleukin signaling_Reactome	1	1
Abortive elongation of HIV-1 transcript in the absence of Tat_Reactome	1	1
HIV Transcription Elongation_Reactome	1	1
PAOs oxidise polyamines to amines_Reactome	1	1
Amine Oxidase reactions_Reactome	1	1
COX reactions_Reactome	1	1
L-kynurenine degradation_HumanCyc	1	1
folate polyglutamylation_HumanCyc	1	1
PI-3K cascade:FGFR3_Reactome	1	1
Downstream signaling of activated FGFR3_Reactome	1	1
Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding_Reactome	1	1
Deregulated CDK5 triggers multiple neurodegenerative pathways in Alzheimer,s disease models_Reactome	1	1
Neurodegenerative Diseases_Reactome	1	1
RUNX3 regulates CDKN1A transcription_Reactome	1	1
RNA Pol II CTD phosphorylation and interaction with CE during HIV infection_Reactome	1	1
PERK regulates gene expression_Reactome	1	1
Cation-coupled Chloride cotransporters_Reactome	1	1
Regulation of signaling by NODAL_Reactome	1	1
NoRC negatively regulates rRNA expression_Reactome	1	1
Negative epigenetic regulation of rRNA expression_Reactome	1	1
CD4 T cell receptor signaling-JNK cascade_INOH	1	1
serotonin degradation_HumanCyc	1	1
adenine and adenosine salvage I_HumanCyc	1	1
betaKlotho-mediated ligand binding_Reactome	1	1
FGFR4 ligand binding and activation_Reactome	1	1
RUNX3 regulates NOTCH signaling_Reactome	1	1
BMP2 signaling TAK1_INOH	1	1
glycine/serine biosynthesis_HumanCyc	1	1
lactate fermentation (reoxidation of cytosolic NADH)_HumanCyc	1	1
superpathway of pyrimidine deoxyribonucleotides <i>de novo</i> biosynthesis_HumanCyc	1	1
Digestion of dietary carbohydrate_Reactome	1	1
RUNX3 Regulates Immune Response and Cell Migration_Reactome	1	1
RUNX1 interacts with co-factors whose precise effect on RUNX1 targets is not known_Reactome	1	1
4-hydroxy-2-nonenal detoxification_HumanCyc	1	1
Adenosine P1 receptors_Reactome	1	1
HDL assembly_Reactome	1	1
NAD phosphorylation and dephosphorylation_HumanCyc	1	1
protein citrullination_HumanCyc	1	1
asparagine degradation_HumanCyc	1	1
Metabolism of ingested H2SeO4 and H2SeO3 into H2Se_Reactome	1	1
Recycling pathway of L1_Reactome	1	1
Biotin transport and metabolism_Reactome	1	1
adenine and adenosine salvage II_HumanCyc	1	1
FRS-mediated FGFR4 signaling_Reactome	1	1
Formation of the HIV-1 Early Elongation Complex_Reactome	1	1
mRNA capping_HumanCyc	1	1
Formation of the active cofactor, UDP-glucuronate_Reactome	1	1
Glucuronidation_Reactome	1	1
methylglyoxal degradation VI_HumanCyc	1	1
DNA methylation_Reactome	1	1
Epigenetic regulation of gene expression_Reactome	1	1
Inhibition of replication initiation of damaged DNA by RB1/E2F1_Reactome	1	1
SHC-mediated cascade:FGFR4_Reactome	1	1
Notch_INOH	1	1
phenylalanine degradation/tyrosine biosynthesis_HumanCyc	1	1
RUNX3 regulates YAP1-mediated transcription_Reactome	1	1
ornithine <i>de novo </i> biosynthesis_HumanCyc	1	1
RUNX3 regulates RUNX1-mediated transcription_Reactome	1	1
Nonhomologous End-Joining (NHEJ)_Reactome	1	1
creatine-phosphate biosynthesis_HumanCyc	1	1
trans-Golgi Network Vesicle Budding_Reactome	1	1
UTP and CTP dephosphorylation II_HumanCyc	1	1
PI-3K cascade:FGFR4_Reactome	1	1
Downstream signaling of activated FGFR4_Reactome	1	1
Dissolution of Fibrin Clot_Reactome	1	1
Synthesis of PIPs in the nucleus_Reactome	1	1
superpathway of conversion of glucose to acetyl CoA and entry into the TCA cycle_HumanCyc	1	1
GDP-glucose biosynthesis II_HumanCyc	1	1
Coenzyme A biosynthesis_Reactome	1	1
asparagine biosynthesis_HumanCyc	1	1
DAP12 signaling_Reactome	1	1
DAP12 interactions_Reactome	1	1
NAD biosynthesis from 2-amino-3-carboxymuconate semialdehyde_HumanCyc	1	1
lipoate salvage_HumanCyc	1	1
DSCAM interactions_Reactome	1	1
glutamate biosynthesis/degradation_HumanCyc	1	1
fc epsilon receptor i signaling in mast cells_BioCarta	1	1
RUNX3 regulates BCL2L11 (BIM) transcription_Reactome	1	1
IL4_NetPath	1	1
L-carnitine biosynthesis_HumanCyc	1	1
cardiolipin biosynthesis_HumanCyc	1	1
Degradation of beta catenin_PID	1	1
trehalose degradation_HumanCyc	1	1
Chylomicron assembly_Reactome	1	1
Circadian Clock_Reactome	1	1
eumelanin biosynthesis_HumanCyc	1	1
FGFR3 ligand binding and activation_Reactome	1	1
Synthesis, secretion, and inactivation of Glucose-dependent Insulinotropic Polypeptide (GIP)_Reactome	1	1
Incretin synthesis, secretion, and inactivation_Reactome	1	1
Peptide hormone metabolism_Reactome	1	1
Formation of HIV-1 elongation complex containing HIV-1 Tat_Reactome	1	1
Tat-mediated elongation of the HIV-1 transcript_Reactome	1	1
Aryl hydrocarbon receptor signalling_Reactome	1	1
oxidized GTP and dGTP detoxification_HumanCyc	1	1
L-serine degradation_HumanCyc	1	1
Electron transport from NADPH to Ferredoxin_Reactome	1	1
stearate biosynthesis_HumanCyc	1	1
1D-<i>myo</i>-inositol hexakisphosphate biosynthesis V (from Ins(1,3,4)P3)_HumanCyc	1	1
sulfite oxidation_HumanCyc	1	1
IL-6-type cytokine receptor ligand interactions_Reactome	1	1
Acetylation_Reactome	1	1
tRNA Aminoacylation_Reactome	1	1
Methylation of MeSeH for excretion_Reactome	1	1
Glypican 2 network_PID	1	1
Synthesis of glycosylphosphatidylinositol (GPI)_Reactome	1	1
VLDL assembly_Reactome	1	1
Plasma lipoprotein assembly_Reactome	1	1
TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling_Reactome	1	1
HIV elongation arrest and recovery_Reactome	1	1
Tyrosine metabolism_INOH	1	1
glycogen biosynthesis_HumanCyc	1	1
arsenate detoxification I (glutaredoxin)_HumanCyc	1	1
S1P4 pathway_PID	1	1
IL5_NetPath	1	1
CMP-<i>N</i>-acetylneuraminate biosynthesis I (eukaryotes)_HumanCyc	1	1
Fructose biosynthesis_Reactome	1	1
Fructose metabolism_Reactome	1	1
Prolactin receptor signaling_Reactome	1	1
Hyaluronan uptake and degradation_Reactome	1	1
TBC/RABGAPs_Reactome	1	1
Formation of HIV elongation complex in the absence of HIV Tat_Reactome	1	1
Pausing and recovery of HIV elongation_Reactome	1	1
glutathione-mediated detoxification_HumanCyc	1	1
Transcriptional Regulation by E2F6_Reactome	1	1
Chylomicron remodeling_Reactome	1	1
Pentose phosphate pathway_EHMN	1	1
Tat-mediated HIV elongation arrest and recovery_Reactome	1	1
Pausing and recovery of Tat-mediated HIV elongation_Reactome	1	1
Transcription of the HIV genome_Reactome	1	1
LDL remodeling_Reactome	1	1
ERBB2 Activates PTK6 Signaling_Reactome	1	1
Antagonism of Activin by Follistatin_Reactome	1	1
Signaling by Activin_Reactome	1	1
Pentose phosphate pathway (hexose monophosphate shunt)_Reactome	1	1
Metabolism of nitric oxide_Reactome	1	1
Vpr-mediated induction of apoptosis by mitochondrial outer membrane permeabilization_Reactome	1	1
TGF-beta signaling TAK1_INOH	1	1
Lysosomal oligosaccharide catabolism_Reactome	1	1
IRE1alpha activates chaperones_Reactome	1	1
cycling of ran in nucleocytoplasmic transport_BioCarta	1	1
noradrenaline and adrenaline degradation_HumanCyc	1	1
