from	to
148534	1994
378	1994
29994	1994
51496	1994
377	1994
5959	1994
9069	1994
157506	1994
3417	1994
79794	1994
51124	1994
54741	1994
56919	1994
360	1994
1595	1994
23099	1994
4850	1994
693155	1994
23096	1994
84056	1994
23094	1994
54733	1994
56906	1994
56900	1994
27436	1994
55810	1994
148867	1994
93380	1994
51101	1994
123811	1994
139886	1994
58191	1994
79768	1994
285498	1994
59274	1994
23071	1994
199746	1994
57095	1994
57092	1994
137695	1994
79752	1994
23063	1994
23059	1994
24138	1994
29928	1994
10955	1994
23048	1994
128338	1994
8273	1994
152002	1994
162427	1994
125061	1994
2619	1994
78994	1994
78992	1994
85437	1994
51768	1994
92595	1994
163859	1994
58492	1994
10929	1994
9695	1994
84336	1994
10945_11014_11015	1994
1861	1994
23366	1994
84327	1994
85406	1994
9315	1994
85403	1994
9673	1994
10904	1994
970	1994
93643	1994
116039	1994
9659	1994
143686	1994
143684	1994
90378	1994
128989	1994
51714	1994
81034	1994
285753	1994
8562	1994
11098	1994
56270	1994
55180	1994
115294	1994
1824	1994
90007	1994
93622	1994
90362	1994
56262	1994
84641	1994
158293	1994
220074	1994
25853	1994
55173	1994
55171	1994
160897	1994
90355	1994
159371	1994
56256	1994
8545	1994
23673	1994
11078	1994
150465	1994
23670	1994
220064	1994
55164	1994
25840	1994
400242	1994
154807	1994
9987	1994
23306	1994
8898	1994
5277	1994
8895	1994
284996	1994
55153	1994
55151	1994
9619	1994
54065	1994
8886	1994
5264	1994
55149	1994
6342	1994
11044	1994
55133	1994
91408	1994
55132	1994
284611	1994
23637	1994
25801	1994
55122	1994
9949	1994
6322	1994
6683	1994
81689	1994
387496	1994
57645	1994
3052	1994
158586	1994
399726	1994
22887	1994
6307	1994
9926	1994
6302	1994
84928	1994
80219	1994
27075	1994
80212	1994
55450	1994
9917	1994
5209	1994
56892	1994
27067	1994
22864	1994
22862	1994
148137	1994
9906	1994
51093	1994
56889	1994
64778	1994
56882	1994
64771	1994
22856	1994
55435	1994
55432	1994
79031	1994
51084	1994
51083	1994
64766	1994
94081	1994
11328	1994
55776	1994
27032	1994
79016	1994
81619	1994
201266	1994
64746	1994
79000	1994
221749	1994
55754	1994
55752	1994
54665	1994
10204	1994
132720	1994
10560	1994
145173	1994
125919	1994
2235	1994
10239_1176	1994
80856	1994
27350	1994
79699	1994
51028	1994
29887	1994
51026	1994
51388	1994
10552	1994
262	1994
286148	1994
79683	1994
51012	1994
54994	1994
253558	1994
27333	1994
1486	1994
54989	1994
201562	1994
79669	1994
1112	1994
54619	1994
54978	1994
10882	1994
85019	1994
342897	1994
79650	1994
84285	1994
220	1994
4718	1994
63939	1994
10507	1994
85364	1994
199990	1994
10867	1994
79647	1994
79646	1994
54957	1994
3988	1994
215	1994
2537	1994
201895	1994
2531	1994
4704	1994
286451	1994
84267	1994
205	1994
386607	1994
140901	1994
3612	1994
54940	1994
284273	1994
7082	1994
162681	1994
51312	1994
143279	1994
9249	1994
63908	1994
63905	1994
10827	1994
54918	1994
54915	1994
8140	1994
144348	1994
9589	1994
79958	1994
79956	1994
51646	1994
9213	1994
10807	1994
134266	1994
23258	1994
79943	1994
285315	1994
23254	1994
64089	1994
51633	1994
7035	1994
23248	1994
26505	1994
222166	1994
221078	1994
115196	1994
23580	1994
80194	1994
285636	1994
84899	1994
8446	1994
84896	1994
9528	1994
9887	1994
9885	1994
9522	1994
57590	1994
9880	1994
84886	1994
64395	1994
55054	1994
374986	1994
80173	1994
30000	1994
1994	30000
23556	1994
90231	1994
119504	1994
83786	1994
4071	1994
126308	1994
65108	1994
283431	1994
84869	1994
8417	1994
23545	1994
8774	1994
8773	1994
55033	1994
152503	1994
123036	1994
23536	1994
23531	1994
8763	1994
116225	1994
55027	1994
439921	1994
6584	1994
90204	1994
22794	1994
255027	1994
63874	1457_1459_1460
117166	1457_1459_1460
26002	1457_1459_1460
147808	1457_1459_1460
8479	1457_1459_1460
4953	1457_1459_1460
55152	1457_1459_1460
9562	253430
253430	9562
7248-7249	1147_3551
79665	1147_3551
1147-6885-9020	1147_3551
1147_3551	1147-6885-9020
89849	1147_3551
5298	3297
3281	3297
11259	3297
27145	3297
14	3297
84520	3297
160518	3297
54796	1487_1488
3081	1487_1488
1487_1488	3081
10393	996-8697-8881-10393-25847-29882-29945-51433-51434-51529-64682-246184
25847	996-8697-8881-10393-25847-29882-29945-51433-51434-51529-64682-246184
29945	996-8697-8881-10393-25847-29882-29945-51433-51434-51529-64682-246184
140738	26959
123887	26959
8933	26959
55787	468
2958	468
3484	468
200916	4086
392255	4086
5692	4086
94-1460-2022-7040-7046-7048	4086
51686	4086
6233	4086
654-659	4086
9091	4086
94-2022-7043-7046-7048	4086
90-92	4086
94-2022-5499-7040-7046-7048	4086
94-857-2022-7040-7046-7048	4086
57460	4086
23227	4086
90-655-659	4086
170261	4086
3312-4435	4088-4089
3065-3066-5928-5931-6497-8819-9611-10284-23309-25942	4088-4089
64110	23741
81858	8517
8767-64127	8517
29775	8517
7334-7336-10892	8517
28475_28476_28477_28479_28481_28483_3502_3514_3519_3535_3546_50802_7842_8217	8517
7189-8915-10892	8517
329-7317-7334	8517
329-7323	8517
5700	5705
26468	5308
407051	2260
2817	2260
2224	2260
867-2885	2260
3350	2260
11212	5757
83940	5757
10565	387
5906-64411	387
2987	387
57449	387
1942-25791	387
2339_5229	387
1398-1946-2042	387
398	387
395	387
9493-29127	387
9267	387
221472	387
9265	387
3320-3685-3690-3791-7422-7448	387
114822	387
64411	387
55701	387
50650	387
9639	387
9828	387
2768-9294-10672	387
27128	387
3146-7099-23643	387
7126	387
9138-10672	387
116984	387
9754	387
5747-23092	387
93663	387
57474	30009
768213	960
57147	960
8692	960
952	960
3082	960
3964	960
7373	960
8174	960
5552	960
7139	5592
100313781	5728
4123	5728
9294	5728
5290-5295-5296-8503	5728
23533	5728
5728	23533
26051	5728
2675	5728
5290-8503	5728
4157	5728
5290-5296	5728
6194	6196
92815	8986_9252
8986_9252	92815
79053	8986_9252
6130	7421
7169	7421
10981	5577
4501	2275
56890	55869
54993	55869
10677	55869
6252	55869
79645	55869
154881	55869
255043	55869
9696	55869
285590	55869
3751	30818
10935	30818
1627	695
4298	695
695	4298
4719	695
60_71	695
56997	9500
57546	5166
5166	57546
389852	10724
10724	389852
4669	10724
10724	4669
10615	10724
3073-3074	10724
2735-9788	3169_3170_3171
79191	2697
729454	2697
33	2697
27352	2697
2355-3726	2697
134510	23410
253782	23410
202333	23410
134957	23410
11311	23410
83590	23410
84124	23410
55612	23410
55768	23410
2191	23410
80055	23410
23409	23410
4081	23410
3704	4830
4830	3704
131870	4830
4830	131870
10287	4830
3614	3920
79871	5430
23064	5430
402643	10768
85456	51332_57731_6711_6712
29937	51332_57731_6711_6712
192111	4780
84181	4780
140707	2099_2100
84811	2099_2100
2099-2353-3725	2099_2100
2099_2100	2099-2353-3725
84364	2099_2100
9524	2099_2100
57109	2099_2100
2099_2100	57109
92840	2099_2100
50814	2099_2100
10469	2099_2100
63894	2099_2100
6597-6598-6605	2099_2100
30	2099_2100
23593	2099_2100
256309	2099_2100
258010	267
25992	267
201595	267
6649	847
252839	10549_10935_25824_5052_7001
388323	10549_10935_25824_5052_7001
762	10549_10935_25824_5052_7001
4010	5309
6722-93649	2002
663	596
1385-1387-2033	596
9140	596
140735	596
638	596
596	638
50486	596
5271	596
9445	596
83985	596
801-23770	596
414899	596
100302129	596
26267	596
4603	596
406995	596
1385-1386	596
2419	5465_6256
8777	63897
8448	10126_6991_6993_7802_83544
1778-11104-81565	10126_6991_6993_7802_83544
339318	10133
91942	10133
27089	10133
91833	10133
9230	10133
151050	10133
79735	10133
4354	10133
22873	10133
23505	6648
51186	6648
57670	6648
2308-23411	6648
54906	4799
57794	4799
29922	10318
10773	604
64478	604
55813	604
27257	604
9517	604
9367	602
5689	602
3065-23028-23186	6886
23774	6886
23609	3093
26502	3093
7298	3093
26001	3093
67664	3093
79056	3093
53840	3093
124790	1025
5096	1025
5095	1025
119358	1025
55231	1025
10592	1025
10620	1025
51193	1025
23067	1025
54914	7323
27343	7323
1464	7323
23285	7323
79102	7323
26503	5476
129807	5476
55907	5476
80896	5476
79158	5476
64834	5476
5008	3569
10322	3569
3570-3572	3569
3569	3570-3572
6397	23586
9636-23586-51191	23586
23586	9636-23586-51191
339231	23586
7105	23586
9140-9474-57506	23586
9636-51191	23586
57506-79671	23586
55319	7849
7270	7849
7849	7270
5832	8659
8659	5832
29920	8659
8659	29920
593-594	7263
1738	7263
7263	1738
84890	51380
51380	84890
26585	4282
6223	4282
26517-26521	8604
79033	7272
8939	23636
51501	23636
25938	23636
593-594-1629-1738	23636
1938	23636
7841	23636
6389-6390	5625
5625	6389-6390
6391-6392	5625
5625	6391-6392
2110	5625
5625	2110
2820	5625
5625	2820
26589	10165
192670	10165
2572	2571-2572
9540	11316_1314_1315_22818_22820_26958_372_51226_9276
11316_1314_1315_22818_22820_26958_372_51226_9276	9540
23259	11316_1314_1315_22818_22820_26958_372_51226_9276
8706	11316_1314_1315_22818_22820_26958_372_51226_9276
11316_1314_1315_22818_22820_26958_372_51226_9276	8706
8705	11316_1314_1315_22818_22820_26958_372_51226_9276
11316_1314_1315_22818_22820_26958_372_51226_9276	8705
51409	11316_1314_1315_22818_22820_26958_372_51226_9276
11316_1314_1315_22818_22820_26958_372_51226_9276	51409
2583	11316_1314_1315_22818_22820_26958_372_51226_9276
11316_1314_1315_22818_22820_26958_372_51226_9276	2583
2581	11316_1314_1315_22818_22820_26958_372_51226_9276
11316_1314_1315_22818_22820_26958_372_51226_9276	2581
9489	11316_1314_1315_22818_22820_26958_372_51226_9276
11316_1314_1315_22818_22820_26958_372_51226_9276	9489
130367	11316_1314_1315_22818_22820_26958_372_51226_9276
11316_1314_1315_22818_22820_26958_372_51226_9276	130367
29906	11316_1314_1315_22818_22820_26958_372_51226_9276
11316_1314_1315_22818_22820_26958_372_51226_9276	29906
54675	11316_1314_1315_22818_22820_26958_372_51226_9276
11316_1314_1315_22818_22820_26958_372_51226_9276	54675
9514	11316_1314_1315_22818_22820_26958_372_51226_9276
10690	11316_1314_1315_22818_22820_26958_372_51226_9276
11316_1314_1315_22818_22820_26958_372_51226_9276	10690
131965	11316_1314_1315_22818_22820_26958_372_51226_9276
11316_1314_1315_22818_22820_26958_372_51226_9276	131965
30815	11316_1314_1315_22818_22820_26958_372_51226_9276
11316_1314_1315_22818_22820_26958_372_51226_9276	30815
2131-2132	11316_1314_1315_22818_22820_26958_372_51226_9276
10282	11316_1314_1315_22818_22820_26958_372_51226_9276
11343	11316_1314_1315_22818_22820_26958_372_51226_9276
8613	11316_1314_1315_22818_22820_26958_372_51226_9276
11316_1314_1315_22818_22820_26958_372_51226_9276	8613
8612	11316_1314_1315_22818_22820_26958_372_51226_9276
11316_1314_1315_22818_22820_26958_372_51226_9276	8612
2530	11316_1314_1315_22818_22820_26958_372_51226_9276
11316_1314_1315_22818_22820_26958_372_51226_9276	2530
337876	11316_1314_1315_22818_22820_26958_372_51226_9276
11316_1314_1315_22818_22820_26958_372_51226_9276	337876
25830	11316_1314_1315_22818_22820_26958_372_51226_9276
11316_1314_1315_22818_22820_26958_372_51226_9276	25830
2135	11316_1314_1315_22818_22820_26958_372_51226_9276
11316_1314_1315_22818_22820_26958_372_51226_9276	2135
8760	11316_1314_1315_22818_22820_26958_372_51226_9276
11316_1314_1315_22818_22820_26958_372_51226_9276	8760
55454	11316_1314_1315_22818_22820_26958_372_51226_9276
11316_1314_1315_22818_22820_26958_372_51226_9276	55454
2526	11316_1314_1315_22818_22820_26958_372_51226_9276
11316_1314_1315_22818_22820_26958_372_51226_9276	2526
2524	11316_1314_1315_22818_22820_26958_372_51226_9276
11316_1314_1315_22818_22820_26958_372_51226_9276	2524
11285	11316_1314_1315_22818_22820_26958_372_51226_9276
53947	11316_1314_1315_22818_22820_26958_372_51226_9276
11316_1314_1315_22818_22820_26958_372_51226_9276	53947
25777	11316_1314_1315_22818_22820_26958_372_51226_9276
55790	11316_1314_1315_22818_22820_26958_372_51226_9276
11316_1314_1315_22818_22820_26958_372_51226_9276	55790
3135	11316_1314_1315_22818_22820_26958_372_51226_9276
1040	11316_1314_1315_22818_22820_26958_372_51226_9276
11316_1314_1315_22818_22820_26958_372_51226_9276	1040
29940	11316_1314_1315_22818_22820_26958_372_51226_9276
11316_1314_1315_22818_22820_26958_372_51226_9276	29940
10423	11316_1314_1315_22818_22820_26958_372_51226_9276
11316_1314_1315_22818_22820_26958_372_51226_9276	10423
256435	11316_1314_1315_22818_22820_26958_372_51226_9276
11316_1314_1315_22818_22820_26958_372_51226_9276	256435
26229	11316_1314_1315_22818_22820_26958_372_51226_9276
11316_1314_1315_22818_22820_26958_372_51226_9276	26229
81849	11316_1314_1315_22818_22820_26958_372_51226_9276
11316_1314_1315_22818_22820_26958_372_51226_9276	81849
9946	11316_1314_1315_22818_22820_26958_372_51226_9276
11316_1314_1315_22818_22820_26958_372_51226_9276	9946
3141	5091
5912	23043
1107-1108-3065-3066-5928-5931-8932-9112-9219-53615-54815-57459-57504	3170
84245	4507
4507	84245
100533182	4507
6723	4507
4507	6723
2346	4507
5354	3685_3690
4240	3685_3690
3386	3685_3690
2013	3685_3690
7045	3685_3690
1285	3685_3690
1284	3685_3690
2200	3685_3690
10516	3685_3690
563	3685_3690
3911	3685_3690
4958	3685_3690
10085	3685_3690
998-139818	998
998	998-139818
5335-8874-28964	998
121512	998
867-8874	998
23229	998
115703	998
867-1950-1956-30011	998
2534-3791-5062-7422	998
1630-9423	998
158358	998
9353-58946	998
2048-6453-8976	998
89846	998
55785	998
324-221178	998
55619	998
23268	998
83700	9463
358	9463
3382	9463
2395	9463
5819	9463
30846	9463
6532	9463
2891	9463
9463	2891
5154	5156
83881	5156
9678	5156
51450	5156
4752	253260
341676	253260
322-2099	3732
8841-9611-23118	3732
602-4790	3732
29062	6386
8324	6386
27111	6386
3909	6385
284217_3912_3915	6385
6387	6385
64866	6385
266722	6385
84787	3727
54995	5294
5294	54995
5140	5294
5305-8396	5294
51182	7097
633	7097
50506	7097
3927	975
1396	975
4522	975
1380	975
3676-3688	975
440689	975
8519	975
51175	975
5214	975
8666	975
54212	8525
6928	9935
63973	28514
9096	28514
92999	863
4147	863
55558	863
159989	11007
286301	11007
79025	11007
80256	11007
54883	11007
147687	11007
64376	11007
7918	11007
148223	11007
51760	11007
26152	11007
55565	11007
55209	11007
55109	11007
7755	11007
60493	11007
164127	11007
84707	11007
283489	10459
51166	5903
11023	5080
10465	7375
9465	7375
51691	7375
158	7375
477	7178
51566	6663
84504	6663
100313921	6662
100302145	6662
23161	28999
1386-3727	1019
3429	1019
131601	1019
51537	1019
79159	1019
22993	1019
26235	9682
84265	101060521_10621_10622_10623_11128_171568_51082_51728_5434_5435_5437_5440_5441_55703_55718_661_9533
10621-10622-10623	101060521_10621_10622_10623_11128_171568_51082_51728_5434_5435_5437_5440_5441_55703_55718_661_9533
101060521_10621_10622_10623_11128_171568_51082_51728_5434_5435_5437_5440_5441_55703_55718_661_9533	10621-10622-10623
10621-10623-84265	101060521_10621_10622_10623_11128_171568_51082_51728_5434_5435_5437_5440_5441_55703_55718_661_9533
101060521_10621_10622_10623_11128_171568_51082_51728_5434_5435_5437_5440_5441_55703_55718_661_9533	10621-10623-84265
10621-10623	101060521_10621_10622_10623_11128_171568_51082_51728_5434_5435_5437_5440_5441_55703_55718_661_9533
101060521_10621_10622_10623_11128_171568_51082_51728_5434_5435_5437_5440_5441_55703_55718_661_9533	10621-10623
11151	101060521_10621_10622_10623_11128_171568_51082_51728_5434_5435_5437_5440_5441_55703_55718_661_9533
661-10621-10622	101060521_10621_10622_10623_11128_171568_51082_51728_5434_5435_5437_5440_5441_55703_55718_661_9533
101060521_10621_10622_10623_11128_171568_51082_51728_5434_5435_5437_5440_5441_55703_55718_661_9533	661-10621-10622
79050	101060521_10621_10622_10623_11128_171568_51082_51728_5434_5435_5437_5440_5441_55703_55718_661_9533
27297	101060521_10621_10622_10623_11128_171568_51082_51728_5434_5435_5437_5440_5441_55703_55718_661_9533
101060521_10621_10622_10623_11128_171568_51082_51728_5434_5435_5437_5440_5441_55703_55718_661_9533	27297
81620	51053-81620
3841	326
1981	7186
79873	7186
8635	7186
8784	7186
3604	7186
57478	7186
3454	7186
128178	7186
84957	7185
4135	7185
58513	867-1950-1956
2060-9146	867-1950-1956
867-998-1950-1956	867-1950-1956
6456-30011	867-1950-1956
5092	11059
27106	11059
304	3013_3014_3015_3017_3018_54145_8329_8330_8331_8332_8334_8336_8338_8339_8340_8341_8342_8343_8344_8345_8346_8347_8348_8349_8969_8970
60681	3013_3014_3015_3017_3018_54145_8329_8330_8331_8332_8334_8336_8338_8339_8340_8341_8342_8343_8344_8345_8346_8347_8348_8349_8969_8970
6425	3013_3014_3015_3017_3018_54145_8329_8330_8331_8332_8334_8336_8338_8339_8340_8341_8342_8343_8344_8345_8346_8347_8348_8349_8969_8970
6423	3013_3014_3015_3017_3018_54145_8329_8330_8331_8332_8334_8336_8338_8339_8340_8341_8342_8343_8344_8345_8346_8347_8348_8349_8969_8970
7334-10524	3013_3014_3015_3017_3018_54145_8329_8330_8331_8332_8334_8336_8338_8339_8340_8341_8342_8343_8344_8345_8346_8347_8348_8349_8969_8970
6749-11198	3013_3014_3015_3017_3018_54145_8329_8330_8331_8332_8334_8336_8338_8339_8340_8341_8342_8343_8344_8345_8346_8347_8348_8349_8969_8970
3985	3013_3014_3015_3017_3018_54145_8329_8330_8331_8332_8334_8336_8338_8339_8340_8341_8342_8343_8344_8345_8346_8347_8348_8349_8969_8970
472-4361-4683-9656-10111	3013_3014_3015_3017_3018_54145_8329_8330_8331_8332_8334_8336_8338_8339_8340_8341_8342_8343_8344_8345_8346_8347_8348_8349_8969_8970
124540	3013_3014_3015_3017_3018_54145_8329_8330_8331_8332_8334_8336_8338_8339_8340_8341_8342_8343_8344_8345_8346_8347_8348_8349_8969_8970
84101	3013_3014_3015_3017_3018_54145_8329_8330_8331_8332_8334_8336_8338_8339_8340_8341_8342_8343_8344_8345_8346_8347_8348_8349_8969_8970
26275	3013_3014_3015_3017_3018_54145_8329_8330_8331_8332_8334_8336_8338_8339_8340_8341_8342_8343_8344_8345_8346_8347_8348_8349_8969_8970
83983	3013_3014_3015_3017_3018_54145_8329_8330_8331_8332_8334_8336_8338_8339_8340_8341_8342_8343_8344_8345_8346_8347_8348_8349_8969_8970
3013_3014_3015_3017_3018_54145_8329_8330_8331_8332_8334_8336_8338_8339_8340_8341_8342_8343_8344_8345_8346_8347_8348_8349_8969_8970	83983
7334-9025	3013_3014_3015_3017_3018_54145_8329_8330_8331_8332_8334_8336_8338_8339_8340_8341_8342_8343_8344_8345_8346_8347_8348_8349_8969_8970
51115	3013_3014_3015_3017_3018_54145_8329_8330_8331_8332_8334_8336_8338_8339_8340_8341_8342_8343_8344_8345_8346_8347_8348_8349_8969_8970
86-3015-6944-8089-8607-10467-10856-55929-64431	3013_3014_3015_3017_3018_54145_8329_8330_8331_8332_8334_8336_8338_8339_8340_8341_8342_8343_8344_8345_8346_8347_8348_8349_8969_8970
3013_3014_3015_3017_3018_54145_8329_8330_8331_8332_8334_8336_8338_8339_8340_8341_8342_8343_8344_8345_8346_8347_8348_8349_8969_8970	86-3015-6944-8089-8607-10467-10856-55929-64431
5531-56340-57223	3013_3014_3015_3017_3018_54145_8329_8330_8331_8332_8334_8336_8338_8339_8340_8341_8342_8343_8344_8345_8346_8347_8348_8349_8969_8970
472-4361-4683-10111	3013_3014_3015_3017_3018_54145_8329_8330_8331_8332_8334_8336_8338_8339_8340_8341_8342_8343_8344_8345_8346_8347_8348_8349_8969_8970
23078	8452_9817_9978
9819	8452_9817_9978
129831	8452_9817_9978
54958	8452_9817_9978
6638	8452_9817_9978
2175-2176-2178-2187-2188-2189-55120-57697	55215
116138	84447
51439	84447
1951	9320
57571	9320
10200	196528_51412_55193_60_6597_6598_6599_6601_6602_6605_86
23394	196528_51412_55193_60_6597_6598_6599_6601_6602_6605_86
9274	196528_51412_55193_60_6597_6598_6599_6601_6602_6605_86
196528_51412_55193_60_6597_6598_6599_6601_6602_6605_86	9274
4857	196528_51412_55193_60_6597_6598_6599_6601_6602_6605_86
57017	196528_51412_55193_60_6597_6598_6599_6601_6602_6605_86
1499-6932	196528_51412_55193_60_6597_6598_6599_6601_6602_6605_86
55208	1642_8450_8451_9978
1642_8450_8451_9978	55208
79632	1642_8450_8451_9978
151887	1642_8450_8451_9978
2187	1642_8450_8451_9978
54876	1642_8450_8451_9978
1642_8450_8451_9978	54876
23038	1642_8450_8451_9978
1642_8450_8451_9978	23038
2648-6871-6880-6881-6883-8295-8464-9913-10474-10629-23326-27097-79595-117143	1642_8450_8451_9978
80344	1642_8450_8451_9978
1642_8450_8451_9978	80344
79968	1642_8450_8451_9978
340578	1642_8450_8451_9978
223	1642_8450_8451_9978
84515	1642_8450_8451_9978
282809	1642_8450_8451_9978
83640	1642_8450_8451_9978
84309	1642_8450_8451_9978
221264	1642_8450_8451_9978
8816	1642_8450_8451_9978
1642_8450_8451_9978	8816
758	1642_8450_8451_9978
79739	1642_8450_8451_9978
100131971	1642_8450_8451_9978
22907	1642_8450_8451_9978
100130892	1642_8450_8451_9978
53353	1642_8450_8451_9978
90379	1642_8450_8451_9978
1642_8450_8451_9978	90379
163590	1642_8450_8451_9978
2067-2072	1642_8450_8451_9978
54554	1642_8450_8451_9978
1642_8450_8451_9978	54554
439	118424_51465
23400	118424_51465
5308-8861	595_894_896
2305-3175	595_894_896
6500-8454-9978-79791	595_894_896
1499-5308	595_894_896
1387-6776-9111	595_894_896
1387-2033-5308	595_894_896
1387-2033-9111	595_894_896
5308-8295-10524	595_894_896
